Aluno,Lab,Exercicio,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,N_Dias,PP_Paste,PP_Delete,Linhas_Log,Nota
2429,478,1363,856,13,9,7,1,1,0.0,0.17,511,0.0
2429,478,1838,203,9,5,4,1,1,0.0,0.09,311,0.0
2429,485,1053,893,9,6,39,18,1,0.0,0.18,740,0.0
2429,485,1054,428,15,7,5,2,1,0.0,0.15,416,0.0
2429,485,1055,602212,21,14,4,5,7,0.0,0.15,593,0.0
2429,485,1056,242,15,10,2,2,1,0.0,0.01,352,0.0
2429,485,1385,201,18,14,2,1,1,0.0,0.02,393,0.0
2429,485,1386,144,11,8,4,2,1,0.0,0.04,256,0.0
2429,485,602,138,13,6,2,2,1,0.0,0.33,43,0.0
2429,485,867,2402,19,12,8,4,1,0.0,0.24,302,0.0
2429,485,869,569,12,4,6,1,1,0.0,0.13,360,0.0
2429,540,1404,1050,22,12,11,3,1,0.0,0.23,1229,0.0
2429,540,1938,1660,15,12,39,13,1,0.0,0.22,1324,0.0
2429,557,1079,5334,26,15,30,7,1,0.0,0.32,411,0.0
2429,557,1099,5232,20,14,41,13,1,0.01,0.23,1053,0.0
2429,557,1100,4191,36,25,17,4,1,0.0,0.23,1202,0.0
2429,557,1101,45027,30,21,72,19,1,0.0,0.19,2685,0.0
2429,557,1102,44664,34,26,89,13,1,0.0,0.22,2399,0.0
2429,557,1103,26,13,9,3,1,1,0.22,0.0,9,0.0
2429,557,1104,42,16,12,3,1,1,0.13,0.0,15,0.0
2429,557,1105,4,29,26,3,1,1,0.22,0.0,9,0.0
2429,557,1107,4,45,38,2,1,1,0.22,0.0,9,0.0
2429,579,1983,2498,26,22,69,13,1,0.0,0.23,2273,0.0
2429,600,1132,82,20,8,4,1,1,0.0,0.36,100,0.0
2429,600,1133,680,7,6,7,2,1,0.0,0.04,153,0.0
2429,600,1135,32,19,10,3,1,1,0.02,0.43,129,0.0
2429,600,1136,6,13,10,4,1,1,0.18,0.0,11,0.0
2429,600,1137,19,9,8,3,1,1,0.2,0.0,10,0.0
2429,600,1138,20,13,13,3,1,1,0.2,0.0,10,0.0
2429,600,1139,4,9,8,3,1,1,0.2,0.0,10,0.0
2429,600,1141,4650,14,11,4,1,1,0.0,0.11,254,0.0
2429,600,1142,3017,14,9,13,3,1,0.0,0.21,644,0.0
2429,600,1155,13,11,10,3,1,1,0.2,0.0,10,0.0
2429,600,1561,2818,16,12,3,4,1,0.0,0.11,541,0.0
2429,600,1562,3344,14,12,3,1,1,0.0,0.08,278,0.0
2429,622,1540,3082,19,12,60,10,1,0.0,0.33,1120,0.0
2429,642,1183,3416,23,17,5,1,1,0.0,0.16,553,0.0
2429,642,1185,139,12,10,4,1,1,0.0,0.08,213,0.0
2429,642,1187,138,7,7,4,1,1,0.0,0.04,198,0.0
2429,642,1189,504,17,16,5,1,1,0.0,0.09,389,0.0
2429,642,1576,604,25,23,3,1,1,0.01,0.15,269,0.0
2429,642,1577,1090,9,9,3,7,1,0.0,0.12,483,0.0
2429,642,1580,796,34,28,5,4,1,0.0,0.14,886,0.0
2429,642,1583,476,11,10,3,2,1,0.0,0.09,206,0.0
2429,642,672,6307,6,4,3,1,1,0.0,0.08,128,0.0
2429,642,674,1305,12,9,2,6,1,0.0,0.06,350,0.0
2429,642,762,176,6,4,4,1,1,0.0,0.05,427,0.0
2429,674,1620,2291,12,10,9,3,1,0.0,0.1,501,0.0
2429,674,2127,1444,15,8,47,12,1,0.01,0.14,896,0.0
2429,701,1218,909,27,11,3,2,1,0.06,0.34,62,0.0
2429,701,1219,73,14,9,3,1,1,0.02,0.03,63,0.0
2429,701,1220,90,14,12,3,1,1,0.01,0.0,111,0.0
2429,701,1221,121,15,13,3,1,1,0.02,0.0,51,0.0
2429,701,1222,92,13,9,3,2,1,0.02,0.0,65,0.0
2429,701,1223,47,10,9,3,1,1,0.06,0.0,18,0.0
2429,701,1224,85,4,3,3,1,1,0.01,0.3,93,0.0
2429,701,1225,74,10,10,3,1,1,0.01,0.15,93,0.0
2429,701,1226,301,11,9,3,1,1,0.01,0.17,119,0.0
2429,701,1227,90,8,6,3,1,1,0.01,0.17,141,0.0
2429,719,1658,733,21,17,5,2,1,0.01,0.12,424,0.0
2429,719,2153,1996,14,9,11,4,1,0.0,0.13,632,0.0
2429,733,1271,26,32,20,1,1,1,0.12,0.24,17,0.0
2429,733,1272,2,19,14,3,1,1,0.17,0.0,6,0.0
2429,733,1273,15,11,7,1,1,1,0.2,0.0,10,0.0
2429,733,1274,11,11,7,3,1,1,0.2,0.0,10,0.0
2429,733,1275,5,11,7,3,1,1,0.2,0.0,10,0.0
2429,733,1276,10,13,9,3,1,1,0.2,0.0,10,0.0
2429,733,1277,4,12,8,3,1,1,0.2,0.0,10,0.0
2429,733,1278,11,24,16,3,1,1,0.2,0.0,10,0.0
2429,733,1279,16,51,25,3,1,1,0.12,0.12,16,0.0
2429,733,1280,5,50,37,3,1,1,0.2,0.0,10,0.0
2430,399,1326,6705,5,4,3,1,1,0.0,0.06,63,0.0
2430,399,1327,5635,5,4,2,1,1,0.0,0.09,47,0.0
2430,399,1328,5381,5,4,2,1,1,0.0,0.04,51,0.0
2430,399,1329,5258,5,4,2,1,1,0.0,0.05,41,0.0
2430,399,1330,5138,5,4,6,1,1,0.0,0.15,91,0.0
2430,399,1331,2031,6,6,2,1,1,0.0,0.26,101,0.0
2430,399,1332,4521,4,3,6,3,1,0.0,0.16,88,0.0
2430,399,1333,3843,3,2,3,1,1,0.0,0.11,57,0.0
2430,399,1334,594,11,6,5,1,1,0.0,0.43,122,0.0
2430,399,1559,61,3,2,3,1,1,0.0,0.1,78,0.0
2430,399,1560,71,3,2,2,1,1,0.0,0.12,101,0.0
2430,399,579,3018,1,1,3,1,1,0.0,0.19,94,0.0
2430,399,994,49900,2,1,4,1,1,0.0,0.09,90,0.0
2430,399,996,6911,6,5,10,1,1,0.0,0.3,338,0.0
2430,442,1014,185,7,3,4,1,1,0.0,0.08,151,0.0
2430,442,1015,194,10,6,2,1,1,0.0,0.04,162,0.0
2430,442,1016,164,10,7,1,1,1,0.0,0.06,187,0.0
2430,442,1017,1233,18,12,7,4,1,0.0,0.14,503,0.0
2430,442,1570,39483,4,3,21,6,1,0.0,0.33,493,0.0
2430,442,1571,39265,5,3,30,6,1,0.0,0.2,388,0.0
2430,442,587,379424,16,5,16,4,4,0.0,0.35,768,0.0
2430,442,588,590,13,9,5,1,1,0.0,0.17,492,0.0
2430,442,820,951,24,9,26,1,1,0.0,0.55,221,0.0
2430,442,825,151,9,6,2,1,1,0.0,0.07,153,0.0
2430,442,835,465253,17,6,32,7,5,0.0,0.45,1278,0.0
2430,442,842,198,17,10,3,1,1,0.0,0.14,238,0.0
2430,478,1372,2233,12,10,16,2,1,0.0,0.37,1443,0.0
2430,478,1839,2389,7,6,31,5,1,0.0,0.29,831,0.0
2430,485,1053,472,11,6,9,3,1,0.0,0.1,251,0.0
2430,485,1054,999,13,7,3,1,1,0.0,0.1,292,0.0
2430,485,1055,338369,17,14,7,3,4,0.0,0.14,488,0.0
2430,485,1056,315,15,10,2,1,1,0.0,0.03,377,0.0
2430,485,1385,684,17,14,6,7,1,0.0,0.11,528,0.0
2430,485,1386,181,11,8,2,1,1,0.0,0.12,308,0.0
2430,485,602,109,13,6,5,1,1,0.0,0.22,45,0.0
2430,485,867,1725,18,12,19,5,1,0.0,0.16,1375,0.0
2430,485,869,483,10,4,3,1,1,0.0,0.22,329,0.0
2430,540,1404,858,14,12,8,1,1,0.0,0.29,775,0.0
2430,540,1944,1473,14,12,24,5,1,0.0,0.2,987,0.0
2430,557,1079,2504,27,15,36,9,1,0.0,0.39,314,0.0
2430,557,1099,1890,20,14,14,4,1,0.0,0.11,607,0.0
2430,557,1100,689,31,25,3,1,1,0.0,0.19,784,0.0
2430,557,1101,44462,30,21,27,11,1,0.01,0.3,3097,0.0
2430,557,1102,20,33,26,3,1,1,0.22,0.0,9,0.0
2430,557,1103,19,13,9,3,1,1,0.12,0.0,8,0.0
2430,557,1104,14,16,12,3,1,1,0.17,0.0,6,0.0
2430,557,1105,17,29,26,3,1,1,0.12,0.0,8,0.0
2430,557,1107,25,45,38,2,1,1,0.22,0.0,9,0.0
2430,579,1980,3275,24,22,79,27,1,0.0,0.35,3243,0.0
2430,579,1990,76,1,1,0,0,1,0.0,0.14,69,0.0
2430,600,1132,284,19,8,3,2,1,0.08,0.16,37,0.0
2430,600,1133,26,8,6,3,1,1,0.11,0.0,9,0.0
2430,600,1135,29,27,10,3,1,1,0.07,0.29,14,0.0
2430,600,1136,21,12,10,3,1,1,0.14,0.0,7,0.0
2430,600,1137,22,9,8,3,1,1,0.14,0.0,7,0.0
2430,600,1138,20,13,13,3,1,1,0.22,0.0,9,0.0
2430,600,1139,21,9,8,3,1,1,0.2,0.0,10,0.0
2430,600,1141,364,13,11,3,1,1,0.0,0.15,292,0.0
2430,600,1142,183,10,9,3,1,1,0.0,0.03,159,0.0
2430,600,1155,7,12,10,3,1,1,0.22,0.0,9,0.0
2430,600,1561,364,13,12,3,1,1,0.0,0.09,479,0.0
2430,600,1562,236,12,12,3,1,1,0.0,0.1,305,0.0
2430,622,1534,3274,12,9,61,8,1,0.0,0.36,1186,0.0
2430,622,2032,1154,7,4,0,0,1,0.0,0.09,114,0.0
2430,642,1183,611,22,17,6,3,1,0.0,0.24,477,0.0
2430,642,1185,154,10,10,3,1,1,0.0,0.1,206,0.0
2430,642,1187,180,7,7,3,1,1,0.0,0.11,193,0.0
2430,642,1189,218,17,16,3,1,1,0.0,0.06,321,0.0
2430,642,1576,41135,25,23,43,13,1,0.0,0.2,1083,0.0
2430,642,1577,1486,10,9,3,4,1,0.0,0.14,304,0.0
2430,642,1580,988,34,28,9,5,1,0.0,0.16,682,0.0
2430,642,1583,197,10,10,3,1,1,0.0,0.08,235,0.0
2430,642,672,4275,7,4,9,3,1,0.0,0.34,350,0.0
2430,642,674,426,13,9,1,1,1,0.0,0.14,373,0.0
2430,642,762,163,6,4,3,1,1,0.0,0.06,135,0.0
2430,674,1617,3234,30,19,3,1,1,0.0,0.32,1094,0.0
2430,674,2123,1482,12,8,21,3,1,0.0,0.38,1072,0.0
2430,701,1218,71,30,11,3,1,1,0.11,0.22,18,0.0
2430,701,1219,3,14,9,3,1,1,0.17,0.0,6,0.0
2430,701,1220,21,14,12,3,1,1,0.17,0.0,6,0.0
2430,701,1221,20,15,13,3,1,1,0.17,0.0,6,0.0
2430,701,1222,15,13,9,3,1,1,0.17,0.0,6,0.0
2430,701,1223,18,10,9,3,1,1,0.17,0.0,6,0.0
2430,701,1224,13,4,3,3,1,1,0.17,0.0,6,0.0
2430,701,1225,13,10,10,3,1,1,0.17,0.0,6,0.0
2430,701,1226,21,9,9,3,1,1,0.22,0.0,9,0.0
2430,701,1227,42,7,6,4,1,1,0.18,0.0,11,0.0
2430,719,1649,1213,17,17,10,1,1,0.01,0.18,802,0.0
2430,719,2151,1813,19,14,5,1,1,0.01,0.23,616,0.0
2430,733,1271,9,32,20,1,1,1,0.1,0.2,10,0.0
2430,733,1272,18,19,14,3,1,1,0.17,0.0,6,0.0
2430,733,1273,13,12,7,1,1,1,0.17,0.0,6,0.0
2430,733,1274,16,11,7,3,1,1,0.18,0.0,11,0.0
2430,733,1275,14,11,7,3,1,1,0.18,0.0,11,0.0
2430,733,1276,12,13,9,3,1,1,0.17,0.0,6,0.0
2430,733,1277,18,12,8,3,1,1,0.17,0.0,12,0.0
2430,733,1278,2,24,16,3,1,1,0.17,0.0,6,0.0
2430,733,1279,33,51,25,3,1,1,0.13,0.13,15,0.0
2430,733,1280,34,50,37,3,1,1,0.22,0.0,9,0.0
2430,759,2220,38,15,11,1,2,1,0.13,0.13,30,0.0
2430,759,2221,19,15,12,1,1,1,0.22,0.0,9,0.0
2430,761,1288,1306,20,17,5,1,1,0.0,0.2,959,0.0
2430,761,2216,3142,25,18,8,4,1,0.0,0.19,1012,0.0
2431,399,1326,43,1,1,1,1,1,0.0,0.17,23,0.0
2431,399,1327,27,1,1,1,1,1,0.0,0.0,11,0.0
2431,399,1328,43,1,1,1,1,1,0.0,0.09,22,0.0
2431,399,1329,38,1,1,1,1,1,0.0,0.0,18,0.0
2431,399,1330,76,1,1,1,1,1,0.0,0.14,28,0.0
2431,399,1331,62,2,2,1,1,1,0.0,0.0,31,0.0
2431,399,1332,70,4,3,1,1,1,0.0,0.0,31,0.0
2431,399,1333,53,2,2,1,1,1,0.0,0.07,30,0.0
2431,399,1334,114,11,6,1,1,1,0.0,0.49,69,0.0
2431,399,1559,185,2,2,2,2,1,0.0,0.15,145,0.0
2431,399,1560,88,2,2,1,1,1,0.01,0.2,137,0.0
2431,399,579,92,1,1,2,2,1,0.0,0.12,68,0.0
2431,399,994,97,1,1,2,2,1,0.01,0.59,109,0.0
2431,399,996,47,5,5,1,1,1,0.2,0.0,25,0.0
2431,442,1014,136,7,3,1,1,1,0.0,0.14,173,0.0
2431,442,1015,311,14,6,1,1,1,0.0,0.18,610,0.0
2431,442,1016,21,13,7,1,1,1,0.13,0.13,15,0.0
2431,442,1017,25,11,8,1,1,1,0.13,0.13,15,0.0
2431,442,1570,157,3,2,2,2,1,0.0,0.06,93,0.0
2431,442,1571,84,3,2,3,2,1,0.0,0.11,94,0.0
2431,442,587,887,11,5,1,1,1,0.0,0.06,268,0.0
2431,442,588,595364,31,20,8,1,7,0.01,0.04,101,0.0
2431,442,820,692,25,9,4,10,1,0.0,0.25,571,0.0
2431,442,825,137,10,6,1,1,1,0.0,0.12,163,0.0
2431,442,835,336,17,6,4,1,1,0.0,0.11,106,0.0
2431,442,842,241,18,10,2,1,1,0.0,0.11,267,0.0
2431,478,1372,2931,11,8,12,2,1,0.0,0.23,1530,0.0
2431,478,1839,2855,1,1,0,0,1,0.0,0.24,17,0.0
2431,485,1053,71574,13,6,4,2,1,0.01,0.05,191,0.0
2431,485,1054,12,11,8,2,1,1,0.14,0.0,7,0.0
2431,485,1055,12,20,14,2,1,1,0.2,0.0,10,0.0
2431,485,1056,1,15,11,2,1,1,0.17,0.0,6,0.0
2431,485,1385,14,19,13,2,1,1,0.1,0.0,10,0.0
2431,485,1386,5,12,8,2,1,1,0.2,0.0,10,0.0
2431,485,602,198,14,6,2,2,1,0.0,0.2,71,0.0
2431,485,867,6,23,16,2,1,1,0.11,0.0,9,0.0
2431,485,869,13,10,6,2,1,1,0.11,0.0,9,0.0
2431,540,1408,1574,11,11,6,4,1,0.0,0.19,838,0.0
2431,540,1946,1169,11,11,8,4,1,0.0,0.12,594,0.0
2431,557,1079,12,27,15,3,1,1,0.14,0.0,7,0.0
2431,557,1099,8,19,14,3,1,1,0.17,0.0,6,0.0
2431,557,1100,9,33,23,3,1,1,0.17,0.0,6,0.0
2431,557,1101,2,30,21,2,1,1,0.22,0.0,9,0.0
2431,557,1102,13,33,26,3,1,1,0.2,0.0,10,0.0
2431,557,1103,191,16,10,3,1,1,0.03,0.0,30,0.0
2431,557,1104,12,20,13,3,1,1,0.2,0.0,10,0.0
2431,557,1105,3,36,23,3,1,1,0.2,0.0,10,0.0
2431,557,1107,2,46,38,2,1,1,0.17,0.0,6,0.0
2431,600,1132,12,19,8,3,1,1,0.11,0.0,9,0.0
2431,600,1133,21,6,6,3,1,1,0.11,0.0,9,0.0
2431,600,1135,83,22,10,3,1,1,0.08,0.08,13,0.0
2431,600,1136,57,14,13,3,1,1,0.11,0.0,9,0.0
2431,600,1137,39,10,8,3,1,1,0.08,0.0,13,0.0
2431,600,1138,10,14,14,3,1,1,0.14,0.0,7,0.0
2431,600,1139,8,9,8,3,1,1,0.14,0.0,7,0.0
2431,600,1141,102,10,10,3,1,1,0.18,0.0,11,0.0
2431,600,1142,10,10,10,3,1,1,0.14,0.0,7,0.0
2431,600,1155,10,11,10,3,1,1,0.14,0.0,7,0.0
2431,600,1561,136,14,12,3,1,1,0.11,0.0,9,0.0
2431,600,1562,5,16,13,3,1,1,0.09,0.0,11,0.0
2431,622,1536,28,1,1,0,0,1,0.0,0.0,20,0.0
2431,642,1183,3,21,17,3,1,1,0.11,0.0,9,0.0
2431,642,1185,385,13,10,6,4,1,0.0,0.17,346,0.0
2431,642,1187,102,8,7,3,1,1,0.0,0.03,160,0.0
2431,642,1576,2173,25,23,3,1,1,0.0,0.12,1044,0.0
2431,642,1577,5,13,11,2,1,1,0.11,0.0,9,0.0
2431,642,1580,4,35,28,3,1,1,0.11,0.0,9,0.0
2431,642,672,77,5,4,2,3,1,0.0,0.05,119,0.0
2431,642,674,28,17,14,1,1,1,0.08,0.0,13,0.0
2431,642,762,183,7,4,3,1,1,0.0,0.03,118,0.0
2431,701,1218,14,21,14,3,1,1,0.1,0.0,10,0.0
2431,701,1219,7,12,9,3,1,1,0.14,0.0,7,0.0
2431,701,1220,7,16,12,3,1,1,0.14,0.0,7,0.0
2431,701,1221,14,19,13,3,1,1,0.14,0.0,7,0.0
2431,701,1222,8,14,9,3,1,1,0.14,0.0,7,0.0
2431,701,1223,7,11,9,3,1,1,0.14,0.0,7,0.0
2431,701,1224,11,4,3,3,1,1,0.14,0.0,7,0.0
2431,701,1225,10,10,10,3,1,1,0.14,0.0,7,0.0
2431,701,1226,13,9,9,3,1,1,0.14,0.0,7,0.0
2431,701,1227,3,7,6,3,1,1,0.14,0.0,7,0.0
2431,719,1650,944,20,17,6,3,1,0.0,0.22,602,0.0
2431,719,2151,3093,16,14,4,1,1,0.0,0.19,567,0.0
2431,733,1271,6,31,20,1,1,1,0.1,0.0,10,0.0
2431,733,1272,2,18,14,3,1,1,0.14,0.0,7,0.0
2431,733,1273,26,11,7,1,1,1,0.09,0.0,11,0.0
2431,733,1274,46,12,7,6,2,1,0.11,0.0,19,0.0
2431,733,1275,23,11,7,3,1,1,0.11,0.0,9,0.0
2431,733,1276,13,13,9,3,1,1,0.14,0.0,7,0.0
2431,733,1277,104,12,8,3,1,1,0.11,0.0,9,0.0
2431,733,1278,13,24,16,3,1,1,0.14,0.0,7,0.0
2431,733,1279,7,52,25,3,1,1,0.09,0.0,11,0.0
2431,733,1280,41,39,36,3,1,1,0.08,0.0,24,0.0
2431,761,1294,2708,16,15,13,13,1,0.0,0.29,2231,0.0
2431,761,2183,3212,7,6,0,0,1,0.0,0.09,210,0.0
2432,399,1326,412,1,1,3,1,1,0.0,0.06,36,0.0
2432,399,1327,48,1,1,1,1,1,0.0,0.0,16,0.0
2432,399,1328,98,1,1,1,1,1,0.0,0.36,45,0.0
2432,399,1329,28,1,1,1,1,1,0.0,0.0,20,0.0
2432,399,1330,165,2,1,1,1,1,0.0,0.2,60,0.0
2432,399,1331,90,2,2,1,1,1,0.0,0.0,35,0.0
2432,399,1332,179,4,3,3,3,1,0.0,0.23,62,0.0
2432,399,1333,191,2,2,3,1,1,0.05,0.1,20,0.0
2432,399,994,308,1,1,2,1,1,0.09,0.26,23,0.0
2432,399,996,218,5,5,1,1,1,0.0,0.27,82,0.0
2432,442,1014,77,7,3,1,1,1,0.0,0.12,145,0.0
2432,442,1015,278,14,6,1,1,1,0.0,0.13,308,0.0
2432,442,1016,243,16,7,1,1,1,0.0,0.11,350,0.0
2432,442,1017,30,16,8,1,1,1,0.09,0.18,11,0.0
2432,442,1570,122,3,2,2,2,1,0.0,0.33,105,0.0
2432,442,1571,90,3,2,3,4,1,0.0,0.26,115,0.0
2432,442,587,174,11,5,1,1,1,0.0,0.07,270,0.0
2432,442,588,585240,31,20,3,1,7,0.01,0.55,235,0.0
2432,442,820,712,25,9,7,5,1,0.0,0.46,268,0.0
2432,442,825,146,10,6,2,1,1,0.0,0.04,141,0.0
2432,442,835,98,17,6,2,1,1,0.0,0.03,72,0.0
2432,442,842,255,18,10,2,1,1,0.0,0.3,341,0.0
2432,478,1365,2677,9,5,9,1,1,0.0,0.26,485,0.0
2432,478,1834,1253,1,1,1,0,1,0.0,0.21,401,0.0
2432,485,1053,988,14,6,2,1,1,0.0,0.3,525,0.0
2432,485,1054,1059,11,8,2,1,1,0.0,0.21,778,0.0
2432,485,1055,494315,23,14,5,8,6,0.0,0.22,829,0.0
2432,485,1056,14,15,11,2,1,1,0.14,0.0,7,0.0
2432,485,1385,20,17,14,2,1,1,0.07,0.0,15,0.0
2432,485,1386,13,11,8,2,1,1,0.11,0.0,9,0.0
2432,485,602,90,13,6,2,3,1,0.0,0.06,62,0.0
2432,485,869,19,10,6,2,1,1,0.14,0.0,7,0.0
2432,540,1408,1261,12,11,6,1,1,0.0,0.11,584,0.0
2432,540,1937,2067,10,10,17,10,1,0.0,0.19,646,0.0
2432,557,1079,3,27,15,3,1,1,0.11,0.22,9,0.0
2432,557,1099,26,20,14,9,3,1,0.14,0.1,21,0.0
2432,557,1100,127,32,23,3,1,1,0.06,0.0,17,0.0
2432,557,1101,14,30,21,2,1,1,0.17,0.0,6,0.0
2432,557,1102,13,33,26,3,1,1,0.22,0.0,9,0.0
2432,557,1103,17,16,10,3,1,1,0.17,0.0,6,0.0
2432,557,1104,11,20,13,3,1,1,0.17,0.0,6,0.0
2432,557,1105,10,36,23,3,1,1,0.17,0.0,6,0.0
2432,557,1107,1,46,38,2,1,1,0.17,0.0,6,0.0
2432,579,1984,3162,17,16,40,11,1,0.01,0.27,1045,0.0
2432,579,1987,1304,18,17,4,1,1,0.0,0.23,812,0.0
2432,600,1132,35953,20,8,3,1,1,0.02,0.0,45,0.0
2432,600,1133,16,6,6,3,1,1,0.14,0.0,7,0.0
2432,600,1135,17,21,10,3,1,1,0.14,0.0,7,0.0
2432,600,1136,16,14,13,3,1,1,0.14,0.0,7,0.0
2432,600,1137,11,10,8,3,1,1,0.14,0.0,7,0.0
2432,600,1138,11,14,14,3,1,1,0.14,0.0,7,0.0
2432,600,1139,12,9,8,3,1,1,0.14,0.0,7,0.0
2432,600,1141,13,10,10,3,1,1,0.14,0.0,7,0.0
2432,600,1142,55,10,10,3,1,1,0.11,0.0,9,0.0
2432,600,1155,31,11,10,3,1,1,0.11,0.0,9,0.0
2432,600,1561,11,14,12,3,1,1,0.11,0.0,9,0.0
2432,600,1562,6,16,13,3,1,1,0.11,0.0,9,0.0
2432,642,672,705,6,4,2,1,1,0.0,0.54,536,0.0
2432,674,1614,1526,27,27,35,7,1,0.0,0.2,1150,0.0
2432,674,2126,1349,13,8,28,5,1,0.0,0.17,665,0.0
2432,701,1218,1006893,25,14,4,1,12,0.08,0.0,12,0.0
2432,701,1219,17,12,9,3,1,1,0.14,0.0,7,0.0
2432,701,1220,12,16,12,3,1,1,0.14,0.0,7,0.0
2432,701,1221,12,19,13,3,1,1,0.14,0.0,7,0.0
2432,701,1222,12,14,9,3,1,1,0.14,0.0,7,0.0
2432,701,1223,12,11,9,3,1,1,0.14,0.0,7,0.0
2432,701,1224,4,5,3,3,1,1,0.11,0.0,9,0.0
2432,701,1225,11,10,10,3,1,1,0.14,0.0,7,0.0
2432,701,1226,10,10,9,3,1,1,0.14,0.0,7,0.0
2432,701,1227,12,7,6,3,1,1,0.11,0.0,9,0.0
2432,719,1655,1035,21,17,9,10,1,0.0,0.26,870,0.0
2432,719,2153,2258,12,9,4,2,1,0.0,0.22,375,0.0
2432,733,1271,8,32,20,1,1,1,0.08,0.0,12,0.0
2432,733,1272,13,18,14,3,1,1,0.11,0.0,9,0.0
2432,733,1273,9,11,7,1,1,1,0.11,0.0,9,0.0
2432,733,1274,7,11,7,3,1,1,0.14,0.0,7,0.0
2432,733,1275,8,11,7,3,1,1,0.14,0.0,7,0.0
2432,733,1276,43,13,9,3,1,1,0.11,0.0,9,0.0
2432,733,1277,5,12,8,3,1,1,0.1,0.0,10,0.0
2432,733,1278,14,25,16,3,1,1,0.1,0.0,10,0.0
2432,733,1279,23,51,25,3,1,1,0.08,0.0,12,0.0
2432,733,1280,3,39,36,3,1,1,0.14,0.0,7,0.0
2432,761,1288,3216,20,18,9,3,1,0.0,0.13,767,0.0
2432,761,2217,2272,14,13,14,4,1,0.0,0.21,1522,0.0
2433,399,994,35,1,1,2,1,1,0.0,0.39,76,0.0
2433,442,1014,184,8,3,2,1,1,0.0,0.19,206,0.0
2433,442,1015,1334,11,6,16,2,1,0.0,0.15,352,0.0
2433,442,1016,607,13,7,230,12,1,0.01,0.08,531,0.0
2433,442,1017,583045,10,8,10,18,7,0.0,0.16,939,0.0
2433,442,1570,41,3,2,3,1,1,0.0,0.2,61,0.0
2433,442,1571,4085,3,2,18,8,1,0.0,0.22,101,0.0
2433,442,587,110,9,5,2,1,1,0.0,0.13,182,0.0
2433,442,588,706,31,20,10,5,1,0.0,0.29,858,0.0
2433,442,820,4850,25,9,8,11,1,0.0,0.27,310,0.0
2433,442,825,80,9,6,3,1,1,0.0,0.07,142,0.0
2433,442,835,52,17,6,1,1,1,0.0,0.17,59,0.0
2433,442,842,4249,17,10,32,15,1,0.02,0.1,291,0.0
2433,450,1800,1311,9,6,28,1,1,0.0,0.15,1404,0.0
2433,450,1801,340,4,4,11,1,1,0.0,0.22,192,0.0
2433,450,1802,164,1,1,0,0,1,0.0,0.29,70,0.0
2433,478,1367,3096,5,4,11,3,1,0.0,0.29,827,0.0
2433,478,1842,2594,12,8,69,22,1,0.0,0.23,1458,0.0
2433,485,1053,1023,12,6,49,11,1,0.01,0.32,783,0.0
2433,485,1054,2662,11,8,15,2,1,0.0,0.28,1445,0.0
2433,485,1055,756,19,14,18,4,1,0.01,0.3,457,0.0
2433,485,1056,51,15,11,2,1,1,0.11,0.0,9,0.0
2433,485,1385,4,17,14,2,1,1,0.11,0.0,9,0.0
2433,485,1386,27,11,8,2,1,1,0.11,0.0,9,0.0
2433,485,602,192,13,6,11,3,1,0.0,0.14,140,0.0
2433,485,867,12,24,16,2,1,1,0.14,0.0,7,0.0
2433,485,869,675090,10,6,27,13,8,0.0,0.24,1395,0.0
2433,540,1407,3282,12,10,388,123,1,0.0,0.12,1201,0.0
2433,540,1942,1070,12,10,119,58,1,0.0,0.22,927,0.0
2433,557,1079,602170,27,15,4,1,7,0.04,0.22,27,0.0
2433,557,1099,13,19,14,3,1,1,0.17,0.0,6,0.0
2433,557,1100,18,33,23,3,1,1,0.17,0.0,12,0.0
2433,557,1101,1,30,21,2,1,1,0.17,0.0,6,0.0
2433,557,1102,20,33,26,4,1,1,0.25,0.0,8,0.0
2433,557,1103,11,16,10,3,1,1,0.17,0.0,6,0.0
2433,557,1104,45,21,13,6,2,1,0.05,0.46,56,0.0
2433,557,1105,11,37,23,3,1,1,0.06,0.0,16,0.0
2433,557,1107,2,46,38,2,1,1,0.17,0.0,6,0.0
2433,579,1977,3231,18,16,79,20,1,0.01,0.24,1436,0.0
2433,579,1987,1132,19,17,16,4,1,0.0,0.26,1195,0.0
2433,600,1132,5,20,8,3,1,1,0.17,0.0,6,0.0
2433,600,1133,30,6,6,3,1,1,0.14,0.0,7,0.0
2433,600,1135,62934,13,10,3,1,1,0.0,0.89,250,0.0
2433,600,1136,10,14,13,3,1,1,0.14,0.0,7,0.0
2433,600,1137,11,11,8,3,1,1,0.14,0.0,7,0.0
2433,600,1138,12,14,14,3,1,1,0.11,0.0,9,0.0
2433,600,1139,5,9,8,3,1,1,0.11,0.0,9,0.0
2433,600,1141,11,10,10,3,1,1,0.11,0.0,9,0.0
2433,600,1142,12,10,10,3,1,1,0.09,0.0,11,0.0
2433,600,1155,9,11,10,3,1,1,0.14,0.0,7,0.0
2433,600,1561,3,14,12,3,1,1,0.14,0.0,7,0.0
2433,600,1562,4,16,13,3,1,1,0.11,0.0,9,0.0
2433,622,1539,823,1,1,0,0,1,0.0,0.09,46,0.0
2433,622,2030,2904,10,7,8,11,1,0.0,0.25,404,0.0
