Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,PP_Paste,PP_Delete,Linhas_Log,Nota
141375.545455,14.454545,12.909091,11.727273,1.818182,0.016364,0.15,456.454545,0
706,12,8,18,0,0.01,0.25,456,0
2844.5,14.5,13.5,21.5,1,0.005,0.27,1003.5,0
1144.6,12.4,9.7,13.1,1.7,0.043,0.145,386.3,0
5108,12.666667,10.666667,39.333333,1,0.006667,0.206667,1002.333333,6.66667
86449.3,22.7,15.4,13.2,4.9,0.022,0.152,432.6,8.33
3248,16,12,37.666667,5.333333,0.003333,0.25,857.333333,0
11579.428571,2.5,2.071429,2.714286,2.285714,0.000714,0.145,74.785714,0
84651,13.5,6.5,9.5,3.25,0,0.175,382.25,6.66667
2092,8.5,6,9.5,0.5,0,0.29,663.5,0
1157.333333,12.666667,7.833333,10.666667,4.166667,0,0.181667,397.666667,6.66667
150066.875,24,18.75,9.625,3,0.05125,0.0775,446.125,8.88889
2081.5,18.5,16.5,41,7.5,0,0.265,1195,0
94859.818182,12.454545,9.545455,15.545455,4.090909,0.018182,0.213636,449.181818,0
86996.9,14.3,12.8,4.3,1.8,0,0.132,433.2,9.09091
3232,21,19,36,5,0,0.23,1677,0
852,27,11,9,4,0,0.43,376,0
312600,11.428571,8.428571,15.142857,5.571429,0.001429,0.247143,432.285714,0
1659.333333,18,17.666667,23,4.333333,0,0.166667,1003,0
1411.714286,11.857143,9.714286,11.142857,2.142857,0.001429,0.175714,434.571429,0
2675.333333,12.666667,12,17.666667,6.333333,0,0.216667,878,0
839.5,13,12.5,10.5,5,0,0.14,458,0
113482.928571,3.214286,2.642857,5.214286,2.642857,0.037143,0.085714,72.714286,0
285.166667,11.75,6.416667,3,1.666667,0.011667,0.1975,230.083333,0
377.333333,13.222222,9.111111,4.333333,2.888889,0.003333,0.115556,297.444444,0
347.333333,13.333333,11.333333,5.666667,2,0.006667,0.263333,258.666667,0
1502,9.5,9,19.5,0,0.005,0.185,802,0
1605.5,9,8.5,21,1.5,0.005,0.19,536.5,0
308568.5,3,2.6,4.8,3.3,0.004,0.295,141.8,5.71429
218303.5,4.5,3.5,1.5,2,0.005,0.315,270,0
115561,12.333333,5.777778,12.111111,5,0.002222,0.312222,410.111111,5.83333
2049,10.5,7,17.5,8,0,0.27,733.5,0
305513.5,13.5,11,13,4,0.02,0.11,307.5,3.33333
1761.5,8.5,7,8.5,1,0,0.265,593,0
2958,4,3,0,0,0,0.21,174,0
490.5,15.5,8,4.5,0.5,0,0.445,283.5,0.909091
303687.357143,3.214286,2.714286,4.928571,3.5,0.003571,0.162143,155.142857,0
67506.142857,8.285714,5.857143,5.571429,1,0.002857,0.07,435.285714,8.57143
111007.5,11.666667,6.416667,5.583333,1.666667,0.004167,0.155833,259.083333,0
132407.666667,13,11.333333,16.833333,3.166667,0.003333,0.156667,762.166667,3.33333
2224,12.5,11,6,1,0,0.18,516.5,0
297804.714286,23.857143,14.571429,18.857143,3.142857,0.007143,0.195714,879.428571,6.66667
2374,10.5,7,5.5,0,0,0.21,666,0
121409.25,11.25,9.125,10,2,0,0.08375,224.5,7.27273
2184,14.5,8,6,1,0.005,0.14,356,0
1904,20.5,13,6.5,3,0.01,0.12,484,0
243479.666667,19.333333,12.5,10.833333,1.5,0.013333,0.23,513.666667,0
5839,19,11.5,26.5,0.5,0.005,0.23,793,3.33333
75167.857143,19.857143,12.142857,4.571429,1.142857,0.014286,0.108571,298.714286,0
5407.333333,14,10,9.333333,1,0.02,0.136667,494.333333,3.33333
344.285714,2.428571,2.142857,3.142857,1.142857,0,0.201429,106.285714,4.28571
693,25,9,2,0,0,0,5,0
1379.5,11,5.5,5,1,0.005,0.415,133,1.11111
1297.5,8,5.5,0.5,0,0.005,0.405,641,0
15332.428571,2.571429,2.142857,4.642857,2.714286,0.033571,0.319286,113.571429,0
62129.428571,8.571429,5.857143,12.571429,2.571429,0,0.154286,495.714286,0
1864,11,6.5,20.5,3,0,0.255,1029,0
49048.666667,16.666667,9.555556,11.222222,2,0.004444,0.222222,574.222222,0
2838,11.5,7.5,56,1.5,0,0.165,840.5,0
48747.222222,16.333333,13.111111,7.333333,2.888889,0,0.115556,482.777778,8.18182
3277,8,5,47,3,0,0.29,2074,0
75716,12.142857,8.857143,22.714286,3.142857,0.017143,0.267143,575.571429,0
5146,16.333333,13,11.333333,2,0.003333,0.266667,973.666667,6.66667
38207.428571,11.428571,8.714286,16.142857,2.285714,0.03,0.227143,524.285714,0
1789.333333,13,12.333333,12,2.666667,0,0.16,645.333333,0
874,6,5,6.5,1,0,0.205,309,2.85714
912.75,10.833333,5.333333,7.166667,1.75,0.001667,0.251667,343.333333,8.33333
2391,10,8,17,2,0,0.285,1170,0
1694.5,8.5,5.5,16,1,0.005,0.255,637.5,1.65
1009.666667,16.166667,10,7.666667,1,0.001667,0.34,496.666667,0
1317.5,7.5,5,10,0,0,0.205,587.5,0
5549.214286,2.928571,2.214286,6.785714,4.642857,0.014286,0.18,156.142857,0
67894.571429,8.714286,6.285714,13.571429,5.857143,0.007143,0.151429,452.714286,0
331.5,9,6.5,8.5,1,0.01,0.18,414.5,0
973.222222,14.666667,8.222222,10.555556,4.333333,0.001111,0.271111,535.666667,0
861,13.5,12,16,3.833333,0.025,0.23,594.166667,0
561.5,11,9,5.5,1,0,0.165,609,0
165843.666667,24.888889,22.111111,27.777778,10,0.025556,0.17,1110.444444,8.88889
773,18.5,16.5,9,2,0.02,0.17,1003.5,0
110297.818182,10.090909,9.545455,10.909091,4.272727,0.000909,0.188182,601.454545,0
615,9.5,9,18.5,3,0,0.15,426,0
111235.090909,17.181818,14.363636,15.818182,4.818182,0.002727,0.210909,1225.727273,9.09091
1836,14,13.5,36.5,5,0,0.195,1627.5,0
1381.666667,19.666667,17,37.666667,10,0.003333,0.213333,1148,0
4909.785714,2.571429,2.071429,3.571429,1.142857,0.007143,0.222143,84.428571,0
38502.571429,7,6.571429,16.142857,2.571429,0,0.302857,466.285714,0
2607.833333,9.5,5.583333,7.666667,2.416667,0.008333,0.3425,292.833333,0
276.5,7.5,7,5,1,0,0.155,294,0
55166.444444,14.444444,8.777778,26.888889,6.777778,0.003333,0.306667,728.666667,0
316062.333333,13.666667,11.333333,42.333333,9.666667,0.03,0.235,1060.5,0
2114,12,10.5,21,3,0,0.28,613,0
2521,21,18,22,4,0,0.24,821.5,0
6168,10,8,19,5,0,0.22,537,0
45454.272727,12.181818,9.272727,8.818182,1.090909,0,0.288182,334.272727,0
1260,9.5,8.5,24.5,2,0,0.29,418.5,0
87474.4,16,11,10.8,1.6,0,0.258,542,3.63636
103535.3,13.1,9.7,18.1,3.1,0.003,0.266,438.7,0
4004.333333,20.666667,15.666667,23.333333,1.333333,0,0.35,1144,6.66667
3675.333333,17.333333,12.666667,23.333333,2.333333,0,0.35,1037.666667,6.66667
385,3,3,8.5,3,0.005,0.065,92,1.42857
109572.357143,2.571429,2.071429,9.928571,4.857143,0.010714,0.114286,227.928571,0
92046.285714,6.571429,5.571429,7,3.142857,0.004286,0.11,158.857143,0
288097.583333,13.833333,6.083333,25.416667,6.833333,0.001667,0.198333,1106.083333,0
851.5,10,7,28.5,4.5,0.015,0.13,670.5,0
2432,14.5,11,28,4,0,0.21,1263,0
197968.2,12.2,10.6,26.6,3.2,0.006,0.196,1114.6,0
2329.5,10.5,8,14,1,0,0.14,560.5,0
140175.818182,16.090909,12.727273,8.181818,2.090909,0.02,0.075455,428.454545,0
2979,17,12.5,22,2,0.015,0.18,1430.5,0
790,19,12,6,0,0,0.19,810,0
4446.666667,16.333333,11.333333,35.333333,1.333333,0.003333,0.196667,1461.666667,0
16954.7,22.2,15.3,10.4,4,0.004,0.122,529.7,0
2169.333333,16.666667,12,23,2.666667,0.006667,0.19,675.666667,0
42973.571429,2.857143,2.428571,5.714286,3.214286,0.001429,0.181429,177.642857,8.57143
123443.8,7.6,3.2,8,2.8,0.002,0.188,182.2,0.833333
424,15.5,8.75,4.25,1,0,0.2,340.5,2.22222
856,10,9,2,1,0,0.33,604,0
7395.571429,3.714286,2.428571,5.714286,2.071429,0,0.177857,231.5,0
80812.083333,10.25,6.333333,9.833333,2.333333,0.000833,0.2075,579.416667,0
1106,11,8,14.5,1,0,0.16,1309,0
50126.888889,12,9.444444,31.777778,6.333333,0.001111,0.187778,1540.222222,0
263574.333333,13.666667,11.333333,33,6.5,0.035,0.201667,1292.333333,0
880.5,16.5,15.5,8.5,1,0,0.135,927.5,0
1439,15,13.5,22.5,4,0.01,0.205,2136,0
55341.5,12.5,8.6,24.2,1.9,0,0.25,1444.1,6.36364
56064.909091,14.909091,12.727273,14.454545,1.636364,0,0.180909,1109.727273,0
375,7,4,0,0,0,0.03,95,0
1169.5,20.5,17.5,13.5,2,0.005,0.11,1137.5,0
80862.5,16.333333,11.166667,9.833333,1,0,0.22,1027.833333,0
4619.333333,15.666667,13,35.666667,2,0,0.256667,1778.666667,0
50057.75,17.375,12.375,15.875,1.5,0.00125,0.21625,1051.125,0
2640.333333,17.333333,13.666667,28.666667,3.666667,0,0.25,2329.666667,0
9,1,0,0,0,0,0.17,6,0
734.857143,2.928571,2.285714,7.785714,2.857143,0,0.231429,203.285714,0
245,10,7,4,1,0,0.21,375,1.42857
86793,21,7.5,24.5,2.5,0,0.41,697.5,1.66667
83392.428571,12.857143,6.714286,29.142857,7.428571,0.017143,0.314286,1292.285714,5.55556
1208,20,8,3,0,0,0.55,190,0
86290.071429,2.714286,2.214286,16.571429,3,0,0.201429,287.357143,0
391,3.5,3.5,19.5,4,0,0.115,206,0
63815.928571,2.571429,2.071429,4.714286,2,0.012857,0.174286,124.142857,0
128194.666667,14.166667,6.083333,19.5,5.25,0.003333,0.241667,625.916667,0
2623,11,7,20,1,0,0.27,907,0
129738.111111,11.888889,8.777778,12.666667,3.666667,0,0.44,676,0
758,11,11,9,1.5,0.005,0.165,322.5,3.33333
2073,13,5,6,0,0,0.28,893,0
825,4,2,0,0,0,0.27,158,0
264635.714286,3,2.5,7.142857,2.428571,0,0.219286,226.642857,0
29420.333333,7.666667,6.333333,22,3.833333,0.003333,0.201667,818.833333,7.14286
121355.5,12.75,6.083333,19.75,5.166667,0.000833,0.216667,921.583333,0
43274.666667,14.222222,9,25.222222,5.888889,0.001111,0.231111,1171.777778,0
922,14,11,13.5,1.5,0.005,0.155,589,0
67919.777778,24.333333,18.777778,14.777778,3.111111,0.004444,0.196667,819.555556,0
2141,21,16,21.5,4,0.01,0.27,1119,0
203918,13.818182,9.363636,10.363636,2.090909,0.001818,0.231818,386.272727,0
2089,10,9,24,5,0,0.19,570,0
47414.454545,15.363636,12.727273,6.090909,1.454545,0.000909,0.111818,465.090909,0
1822.5,21.5,18,24.5,6.5,0.01,0.19,1190,0
555.6,13.6,9.3,6,1.1,0,0.09,323.2,0
3207,18,14,10.333333,0.666667,0,0.2,982,6.66667
4716.2,22.6,14.8,5.4,2.6,0.002,0.154,609.3,0
39.285714,3.928571,3.357143,1.142857,1.142857,0.027143,0.055714,47.571429,0
175.75,3.166667,2.666667,1.25,1,0.004167,0.149167,75.583333,7.85714
768.5,10,7.5,4.5,1.5,0.005,0.11,281.5,0
619,13,8.888889,7,1.555556,0,0.103333,433.444444,0
512.5,9.5,9.5,7,1.5,0,0.135,355.5,0
53491,25.444444,21.666667,31.555556,8.777778,0.003333,0.088889,1159.555556,0
545,16,14.5,10,2.5,0,0.095,516.5,0
1167,9.5,7.5,12.5,2.5,0,0.105,356.5,0
69637.5,15,12,9.625,1.625,0.005,0.1275,551.125,6.36364
2109,14.5,11.5,9.5,2,0.005,0.185,711,0
61170.7,11.9,10.2,10.5,2.3,0.003,0.116,519.1,0
1572,11.5,9,5,0.5,0,0.13,353,0
79857,26.9,16.5,9,1.3,0.004,0.172,786.6,0
1354.5,14.5,11.5,12.5,1,0,0.105,654,0
24330.428571,3.357143,2.5,3.285714,1,0.017857,0.037143,75.357143,0
158175.916667,14.5,6.416667,4.25,1,0.014167,0.055833,184.416667,0
337,10,7,4.5,1,0.015,0.05,374.5,0
26699.222222,15.333333,8.444444,10.666667,1.888889,0.005556,0.081111,415.444444,0
520.333333,15.833333,11.5,6.833333,1.166667,0.011667,0.065,466,0
471.5,13.5,9.5,6.5,1.5,0.01,0.065,467.5,0
43475.777778,26.444444,18.888889,24.111111,6.333333,0.013333,0.142222,1096.666667,0
453.5,18.5,16,7.5,1.5,0.015,0.085,576.5,0
87302.545455,14.545455,8.818182,8.545455,1.181818,0.004545,0.101818,264.909091,0
721,12.5,8.5,13.5,1.5,0.005,0.13,508.5,0
87330,16.090909,12.727273,14.545455,1.909091,0.009091,0.076364,587.454545,0
121552.4,17.2,11.8,11.8,1.4,0.006,0.104,662.6,0
592,17,11.5,13,2,0,0.11,525,0
88003.1,15.5,9.4,8,1.2,0.005,0.069,323.1,0
835.8,12,8.8,5.6,1,0.002,0.076,522.4,0
861,17,11.333333,9,1,0.003333,0.086667,643.333333,0
10508.5,22.9,14.8,8.6,1.5,0.005,0.054,814.4,0
804.666667,18.666667,13.666667,11,1.333333,0.016667,0.076667,557,0
55770.357143,2.5,2.071429,3.214286,1.857143,0,0.192857,85.285714,0
48472.5,11.75,6.083333,9.333333,1.416667,0.003333,0.2325,484.583333,0
883.714286,7.285714,6.428571,9.714286,1.571429,0.004286,0.137143,280.428571,0
1915.5,8,6.5,26.5,2.5,0.005,0.185,702.5,0
5500.555556,16.111111,8.777778,8.555556,1.555556,0.003333,0.221111,469,0
15802,12.166667,10,11.5,2,0.01,0.21,649.833333,0
493.5,10.5,8.5,4,1,0,0.15,432.5,0
18693.222222,25.777778,20.555556,25.555556,5.222222,0.005556,0.262222,1507.444444,0
7541,15.666667,14.166667,8.166667,1.333333,0.005,0.213333,907.5,0
167,5,4,0,0,0,0.12,145,0
738,19.5,18,9,2,0.005,0.28,677,0
52291.833333,13.333333,10,11.166667,1.5,0.003333,0.2875,429.416667,0
29523.375,11.375,10.625,21.125,2.375,0.00125,0.2325,749.25,0
827.5,10.5,8.5,13.5,8,0,0.185,330,0
114791.636364,16.636364,13.454545,18.545455,2.454545,0.021818,0.187273,827.454545,0
127995.2,15,12.6,8,1,0.002,0.206,547.2,0
642.5,14,11.5,5,1,0,0.255,519.5,0
58174.4,13.5,11,9.9,1.6,0.005,0.281,460.1,0
13449.4,12.8,11.2,17.4,3.2,0.004,0.236,819.8,0
495,16.5,14.5,7.5,1.5,0.01,0.28,352.5,0
110021.2,28.8,20.4,17.2,2.1,0.006,0.353,910,0
1835.333333,22,19.666667,15.666667,1.333333,0.013333,0.38,570.666667,0
789.5,18,15.5,14.5,2,0.005,0.225,815,0
979.5,13,11,5,0.5,0.005,0.31,736,0
12742.571429,2.5,2.071429,5.928571,5.928571,0.004286,0.217857,265.642857,0
2375.5,2,1,6,0,0,0.295,374,0
134904.888889,12.555556,8.888889,11.666667,3.555556,0.001111,0.166667,384,0
295,11.5,11,5,2,0.05,0.04,212,3.33333
3810,11,9.5,11.5,2.5,0,0.21,633.5,0
3006.5,16,14.5,8.5,1,0.005,0.15,555.5,0
261.916667,13.333333,10.916667,5,1.916667,0.0025,0.170833,236.75,0
298.625,11.125,10.5,5.125,1.5,0.0275,0.1425,204,0
3564.5,8.5,8.5,18.5,1,0.005,0.15,474.5,0
359,15,13,4,1,0.005,0.205,394,0
1902.5,23,21.5,20,3,0.01,0.275,964.5,0
2416,18,16,22.5,2,0,0.24,929,0
359.461538,2.384615,2,4.307692,0.923077,0.003077,0.279231,118.230769,7.14286
243828.8,19,7.2,22,0.8,0.002,0.368,881,3.33333
1325,7.5,4.5,19,0.5,0,0.37,491,1.42857
886,3,1.5,0,0,0,0.15,65.5,0
267954,13.625,6.125,21.375,2.125,0,0.30375,872.625,3.33333
258.857143,2.428571,2.071429,3.714286,1.571429,0.000714,0.213571,127.214286,0
596.5,10.833333,6.166667,4.5,1.166667,0,0.229167,378.833333,9.16667
395.5,5,4.5,4,0,0,0.255,365.5,0
2780,7,6,22,2,0,0.23,868.666667,0
4094.777778,15.888889,9.222222,11.222222,3.888889,0.001111,0.197778,762.888889,0
2188.333333,11.333333,10,15.666667,3,0,0.25,592,0
2078.333333,22.666667,20.666667,14.333333,3,0.003333,0.266667,1290,0
1025.5,18,9.5,9,1.25,0.0025,0.315,344.75,3.33333
1663,10,7.5,4,0,0,0.28,548,0
177788.636364,19.909091,13.454545,17.818182,2.090909,0,0.179091,1393.454545,0
3407,26,19,37,1,0,0.26,2190,2.5
2297,23,17,15.666667,2.666667,0.003333,0.216667,1057.333333,6.66667
1013,19,10.666667,9.333333,1,0.003333,0.293333,610.333333,0
158250,2.571429,2.071429,7.071429,2.142857,0.002143,0.158571,302,0
519.75,9,6,12,0.75,0.0075,0.2,374.75,4.28571
1466.5,7,7,20,1.5,0.005,0.18,805,0
580.444444,12.444444,8.666667,10.555556,2.888889,0.002222,0.181111,440.222222,0
196704.166667,12.833333,11.166667,19.5,3.333333,0.001667,0.161667,666.166667,0
2291.5,12,12,14.5,1,0.005,0.255,1113.5,0
63608.666667,25,20.666667,34.222222,5.888889,0.006667,0.268889,2151.777778,0
79,2,2,0,0,0,0,32,0
2809.5,15,15,33,4.5,0,0.275,1863,0
34603.5,14.75,10.75,9.833333,1.416667,0.04,0.148333,293.25,0
219104.375,10.625,10.375,6.75,1.375,0.00125,0.115,261.875,0
2595.5,10.5,10.5,14.5,1,0,0.245,1249,0
234268,15.636364,14.181818,11.727273,1.909091,0.012727,0.180909,694.545455,0
2541,14,13,10.5,1,0.005,0.285,1272.5,0
2614,15,13,29.5,5,0.005,0.295,1085.5,0
2686,19,15.5,32.5,6,0,0.23,1413,0
1687.5,16.5,13,8.5,1,0.005,0.39,653.5,0
234.5,2.5,2.071429,3.928571,2.071429,0.000714,0.209286,86.285714,0
909,11,6.083333,8.25,3.666667,0.003333,0.319167,343.333333,0
1021,6,6,11.5,2,0,0.23,530.5,0
646.333333,12.666667,8.666667,4.444444,1.111111,0.006667,0.281111,356.444444,0
98701.333333,11.5,11.166667,17,2.5,0.001667,0.283333,682.166667,0
2586,12.5,12,12.5,2,0,0.4,722,0
51320.888889,26,21.222222,12.555556,2.333333,0.027778,0.304444,907.777778,0
3104.5,16,15,39,7,0,0.285,1098,0
3454,11,8.5,12,1,0,0.195,733.5,0
79262.454545,15.181818,13.363636,12.363636,2.636364,0.041818,0.214545,548.272727,0
1719,12.5,11.5,11.5,1.5,0,0.15,426,0
55117.9,13.6,9.8,9.1,2.4,0.013,0.458,659.5,0
1205,23,23,6,5,0.02,0.49,243,0
1965.5,22.5,14,9,1.5,0,0.38,1245.5,0
2078,15.5,12.5,8.5,1,0,0.265,601.5,0
131693.357143,2.857143,2.357143,8.928571,2.5,0,0.232857,217.785714,0
90025.2,5,4.6,19.6,3.6,0.002,0.33,465.2,1.42857
2253.5,6,5.5,16,0,0,0.42,1259.5,0
171629.444444,12.222222,8.333333,25.777778,6,0.001111,0.314444,731.222222,0
3847.5,14.5,12,28,6,0,0.335,1381.5,0
2815.5,15,14.5,43,8.5,0,0.305,1352.5,0
80767.166667,12.916667,10.583333,9.583333,2.416667,0.03,0.165,247.916667,0
2936,14,3,24,0,0,0.34,1830,0
2310,12.5,8,49,5,0,0.365,1237,0
169020.8,12.3,10.5,17.7,1.4,0.03,0.219,654.6,0
3392,7,5,53,0,0,0.32,2561,0
73324.857143,2.857143,2.071429,8.357143,2.714286,0.009286,0.273571,239.571429,0
50024.25,11.666667,6.416667,9.583333,2.416667,0.011667,0.293333,410.583333,0
3187.666667,8,6,33.666667,2.666667,0.003333,0.346667,1173.333333,3.33333
192,13,6,0,0,0,0.02,186,0
1958,8,5.5,19.5,1,0.005,0.38,1299,0
46534,13.416667,10.416667,5.5,1.166667,0.043333,0.216667,209.083333,0
952.5,7.5,7.5,3.5,0.5,0.005,0.53,278.5,1.25
3039,7.666667,6.666667,22,1.333333,0.003333,0.256667,667,3.33333
58745.357143,2.571429,2.071429,14.642857,6.071429,0,0.132143,216.357143,0
81130.428571,9.571429,6.857143,33,4.714286,0,0.148571,930.571429,0
1651,9,6.333333,26,2.666667,0,0.18,1092.666667,0
210463.888889,17.666667,9.333333,30,7.777778,0.001111,0.23,1067.666667,0
3666,20,18,34.333333,4,0.003333,0.223333,1913,0
90636.833333,13.416667,10.416667,25.5,4.5,0.015833,0.228333,550.083333,0
2271.666667,12,10.333333,8,0.666667,0,0.21,681.333333,0
990,6,4,0,0,0,0.2,196,0
94969.3,15,11.1,20.2,2.4,0.001,0.227,766.7,0
227502,5,4,1,0,0,0.35,434,0
3159,11.666667,10,41.666667,3.333333,0,0.26,1730.333333,3.33333
49099.25,16.75,12,9.5,2.75,0.005,0.1175,419.5,0
1124,12.5,10,27,1.5,0,0.25,1049,3.33333
182152,2.642857,2.285714,4.857143,1.5,0,0.150714,109.785714,0
69650.583333,12.916667,6.166667,16.666667,1.5,0.005833,0.196667,541.333333,0
1649.333333,10.666667,6.333333,23.666667,2.666667,0.003333,0.216667,552.333333,0
1041.8,23.8,21.2,12.6,1.4,0.006,0.32,1105,0
1112.6,11.4,11,15,0.8,0,0.244,377.8,0
48724.333333,9.333333,7.333333,2.333333,0,0.003333,0.146667,253.666667,0
511.2,11.8,10.2,8.2,2,0.012,0.348,353.8,0
190057.8,18.4,14,36,5.4,0.01,0.18,872.2,0
4031,25,18.666667,39.333333,2.666667,0.006667,0.24,1345,0
86770.9,25.6,20.6,19,1.7,0.004,0.209,977.6,0
2346,18,13.666667,18.333333,2,0.006667,0.213333,843,0
473.428571,4.071429,3.5,3.142857,1.357143,0.007857,0.182143,80.142857,0
50105.833333,13.333333,6.25,7.166667,2.083333,0.003333,0.209167,417.583333,0
1682.571429,9.857143,6.285714,14,2.285714,0.005714,0.217143,440.857143,0
358.666667,9.333333,5.666667,5.666667,1,0.003333,0.21,322,0
2186.333333,16.555556,8.888889,18.555556,5.333333,0.001111,0.217778,1087.888889,0
2142.333333,12.666667,9,22.333333,3,0,0.266667,694,0
4455,22,19,49.666667,9.666667,0.013333,0.296667,1786.666667,5.56667
26596.1,14.9,8.2,25.1,1.7,0.003,0.268,931.3,5.83333
500,11,6.75,0.75,0,0,0.165,281.5,0
3298.333333,11.666667,7,46,7.333333,0,0.273333,1087.666667,2.23333
213798.545455,12.636364,8.181818,11.636364,1.272727,0,0.214545,655.181818,6.36364
3464.5,18,13,27.5,2,0.015,0.305,1876,3.33333
164486.833333,16,11,10.833333,2.166667,0.001667,0.246667,851.833333,0
3759.333333,19.333333,14.333333,29.333333,2.333333,0.006667,0.34,1065,0
92338.714286,17.714286,11.857143,10,1.857143,0.001429,0.142857,612.428571,0
3267.333333,18.666667,13.666667,30.666667,2,0,0.293333,1605.666667,0
12608.571429,2.5,2.071429,3.642857,2.071429,0.002857,0.191429,74,0
267445.75,11.666667,6.25,8.583333,2,0.010833,0.231667,329.5,0
2532.285714,8.428571,8,14.714286,1.285714,0.005714,0.197143,467.285714,7.14286
1102,8,6.5,10,1.5,0.01,0.16,365.5,0
50210.555556,13.555556,8.555556,13.666667,2.555556,0.01,0.223333,523.444444,0
308195.333333,11.5,11.166667,22,4.833333,0.005,0.153333,618.166667,0
2138,10.5,9.5,14,2.5,0,0.16,563.5,0
171107.111111,25,20.666667,13.444444,2.555556,0.005556,0.15,1078.555556,0
90,1,1,0,0,0,0.28,43,0
2589.5,18.5,18,14.5,2,0.005,0.195,1051,0
36851.666667,12.75,10.833333,10.75,1.416667,0.004167,0.215,373.5,0
15558.375,11.125,10.375,8.875,1.625,0.015,0.0925,249.875,0
2817,10,8,10.5,1.5,0.005,0.2,330,0
88202.727273,15.181818,13.454545,11.454545,1.909091,0.037273,0.154545,388.363636,0
2006.5,21.5,19,7.5,1.5,0,0.25,1171.5,0
256862.5,15.6,10.5,11.5,2,0.031,0.298,340.7,0
2377,14.5,14.5,21.5,1,0.005,0.29,551.5,0
2619.5,19.5,13.5,17,2,0.005,0.22,1285,0
41005.071429,2.5,2.071429,6.214286,3.571429,0,0.225714,160.214286,0
277274.583333,10.166667,6.25,19.75,4.583333,0.001667,0.225,541.583333,0
72587.666667,4.333333,4.333333,11,0.333333,0,0.21,557,1.42857
2472.5,6.5,6.5,17.5,1,0,0.16,662,0
206418.555556,11.333333,8.777778,11.888889,1.777778,0,0.241111,653.777778,0
47593.666667,11.5,11.166667,19.5,3.833333,0.003333,0.208333,584.166667,0
2988,15,12,21.5,3,0,0.26,800,0
29155.111111,23.666667,21,14.444444,3.333333,0.001111,0.176667,769.777778,0
3274,18,16.5,13.5,2.5,0,0.305,1906.5,0
763.75,12.583333,11.166667,11.083333,1.666667,0.005,0.1775,354.583333,0
199.5,11.375,10.5,5,1.125,0.01625,0.06,161.75,0
3390,10.5,7.5,9.5,0.5,0.005,0.245,314,0
2530.5,12,11,18,2,0,0.195,697,0
2671,22,21.5,6,1,0.005,0.235,735,0
2949,16.5,13,17.5,2.5,0,0.21,727,0
2174,17,13,9.5,1,0,0.235,614,0
2239.333333,10.333333,4.333333,3.666667,0,0.003333,0.193333,328,0
1023,11,10,17,0,0,0.17,565,0
3852.333333,8.333333,6,15,0,0.006667,0.27,985,0
575.428571,2.142857,1.857143,5.285714,2.142857,0.008571,0.208571,92.714286,4.28571
1825.2,13.2,5.6,7.8,1.6,0.002,0.208,187.4,3.33333
181,3,2,2,0,0,0.29,93,0
2009,7,0,3,2,0,0.48,820,0
237,20,8,1,0,0,0.43,88,0
175039,2.642857,2.071429,5.5,2.142857,0,0.183571,190.928571,0
105961.777778,12.666667,6.444444,7.222222,1.888889,0,0.207778,487.333333,5.83333
266175,10.333333,7.666667,25.333333,5,0,0.266667,1829.666667,0
49754,15,14,10,3,0,0.22,841,0
68643.444444,10.777778,8.666667,15.444444,5.111111,0.001111,0.194444,859.888889,0
3247,15.333333,14.333333,47,4.333333,0.01,0.133333,2488.333333,5.56667
31,20,8,0,0,0,0.45,22,0
410,3,3,6.5,1.5,0,0.37,137,0.714286
1098,8,8,14,0,0,0.42,646,0
2159.5,9,7,6.5,0.5,0,0.28,871,0
13,1,1,0,0,0,0.15,13,0
32667.071429,2.5,2.071429,3.714286,1.285714,0,0.146429,101.714286,0
2604.5,14.5,11.5,16.5,1.5,0,0.415,1342.5,0
134242.666667,13,9.222222,22.333333,5.666667,0.001111,0.283333,945.555556,0
2804,13,12.666667,9.666667,1.666667,0.003333,0.243333,737.333333,1.66667
2766,16,14.5,21,4,0.01,0.275,926.5,0
179793.833333,15.5,10.833333,17.166667,1.416667,0.0025,0.244167,551,0
1505,14,11,10,0,0,0.18,342,0
2194.5,13,8.5,17,0.5,0.005,0.255,888,0
57207.272727,16.363636,13.363636,18.545455,3.090909,0.001818,0.209091,902.272727,0
8234,14,13,4,0,0,0.13,311,0
4558.5,21,16.5,9,0.5,0.01,0.33,908,0
295641.9,14.7,9.5,8.6,1.3,0.002,0.252,518.9,0
2305,12.5,9,6.5,0,0,0.2,463.5,0
62962.1,24.3,15.6,10.8,1.6,0.003,0.214,432.3,0
3371.5,19.5,13.5,11.5,1.5,0,0.34,1028.5,0
2428,3.75,3.666667,3.583333,1.666667,0.001667,0.365833,326.416667,3.57143
320529.5,12.25,4,11.25,5.25,0,0.475,522.25,0.833333
1534,6,6,5.5,0,0,0.305,570.5,0
1638.5,9.75,4.75,22.5,1.5,0,0.305,500.5,2.22222
157434.6,5.6,4.6,16.6,1,0,0.306,661.2,0
1598,8,6,15.5,0,0,0.43,1006,0
167135.5,22.5,12.5,33,4,0,0.395,1500.5,1.11111
3083,22,17,63,5,0,0.41,2148,0
167187.857143,10.428571,6.571429,22.428571,3.428571,0,0.222857,522.714286,0
103966.5,14.833333,5.833333,21.166667,4.833333,0,0.271667,797.583333,0
